30.40730094909668,-89.07009887695312,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,65.57379913,-144.7830048 Illinois Regional,
65.57379913,-144.7830048 Illinois Regional,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,40.652099609375,-75.44080352783203,
40.652099609375,-75.44080352783203,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,40.1935005188,-76.7633972168,
40.1935005188,-76.7633972168,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,44.6819000244,-75.46549987790002,
44.6819000244,-75.46549987790002,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,36.097801208496094,-79.93730163574219,
36.097801208496094,-79.93730163574219,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,40.1935005188,-76.7633972168,
40.1935005188,-76.7633972168,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,37.50519943237305,-77.3197021484375,
37.50519943237305,-77.3197021484375,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,36.19839859008789,-95.88809967041016,
36.19839859008789,-95.88809967041016,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,35.877601623535156,-78.7874984741211,
35.877601623535156,-78.7874984741211,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,39.7173,-86.294403,
39.7173,-86.294403,28.777599334716797,-81.23750305175781,
