552,"Exeter International","Exeter","United Kingdom","EXT","EGTE",50.73440170288086,-3.4138898849487305,102,0,"E","Europe/London","airport",
553,"Bristol Filton","Bristol","United Kingdom","FZO","EGTG",51.5194015503,-2.59083008766,226,0,"E","Europe/London","airport",
554,"Oxford (Kidlington)","Oxford","United Kingdom","OXF","EGTK",51.8368988037,-1.32000005245,270,0,"E","Europe/London","airport",
555,"RAF Benson","Benson","United Kingdom",\N,"EGUB",51.616401672399995,-1.09582996368,226,0,"E","Europe/London","airport",
556,"RAF Lakenheath","Lakenheath","United Kingdom",\N,"EGUL",52.409301757799994,0.56099998951,32,0,"E","Europe/London","airport",
557,"RAF Mildenhall","Mildenhall","United Kingdom","MHZ","EGUN",52.361900329589844,0.48640599846839905,33,0,"E","Europe/London","airport",
558,"RAF Wattisham","Wattisham","United Kingdom",\N,"EGUW",52.1273002625,0.956264019012,284,0,"E","Europe/London","airport",
559,"RAF Wyton","Wyton","United Kingdom",\N,"EGUY",52.3572006226,-0.107832998037,135,0,"E","Europe/London","airport",
560,"RAF Fairford","Fairford","United Kingdom","FFD","EGVA",51.6822013855,-1.7900300025900002,286,0,"E","Europe/London","airport",
561,"RAF Brize Norton","Brize Norton","United Kingdom","BZZ","EGVN",51.75,-1.58362,288,0,"E","Europe/London","airport",
562,"RAF Odiham","Odiham","United Kingdom","ODH","EGVO",51.2341003418,-0.94282501936,405,0,"E","Europe/London","airport",
563,"DCAE Cosford Air Base","Cosford","United Kingdom",\N,"EGWC",52.639999,-2.30558,272,0,"E","Europe/London","airport",
564,"RAF Northolt","Northolt","United Kingdom","NHT","EGWU",51.553001403799996,-0.418166995049,124,0,"E","Europe/London","airport",
565,"RAF Coningsby","Coningsby","United Kingdom","QCY","EGXC",53.0929985046,-0.166014000773,25,0,"E","Europe/London","airport",
566,"RAF Dishforth","Dishforth","United Kingdom",\N,"EGXD",54.1371994019,-1.42025005817,117,0,"E","Europe/London","airport",
567,"Leeming","Leeming","United Kingdom",\N,"EGXE",54.2924,-1.5354,132,0,"E","Europe/London","airport",
568,"Leeds East","Church Fenton","United Kingdom",\N,"EGXG",53.834301,-1.1955,29,0,"E","Europe/London","airport",
569,"RAF Honington","Honington","United Kingdom","BEQ","EGXH",52.34260177612305,0.7729390263557434,174,0,"E","Europe/London","airport",
570,"RAF Cottesmore","Cottesmore","United Kingdom",\N,"EGXJ",52.735699,-0.648769,461,0,"E","Europe/London","airport",
571,"RAF Scampton","Scampton","United Kingdom",\N,"EGXP",53.307800293,-0.550832986832,202,0,"E","Europe/London","airport",
572,"RAF Wittering","Wittering","United Kingdom",\N,"EGXT",52.6125984192,-0.476453006268,273,0,"E","Europe/London","airport",
573,"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom","HRT","EGXU",54.0489006042,-1.2527500391,53,0,"E","Europe/London","airport",
574,"RAF Waddington","Waddington","United Kingdom","WTN","EGXW",53.1661987305,-0.523810982704,231,0,"E","Europe/London","airport",
575,"RAF Topcliffe","Topcliffe","United Kingdom",\N,"EGXZ",54.205501556399994,-1.3820899725,92,0,"E","Europe/London","airport",
576,"RAF Cranwell","Cranwell","United Kingdom",\N,"EGYD",53.0303001404,-0.48324200511,218,0,"E","Europe/London","airport",
577,"RAF Barkston Heath","Barkston Heath","United Kingdom",\N,"EGYE",52.962200164799995,-0.561625003815,367,0,"E","Europe/London","airport",
578,"RAF Marham","Marham","United Kingdom","KNF","EGYM",52.648395,0.550692,75,0,"E","Europe/London","airport",
579,"Mount Pleasant","Mount Pleasant","Falkland Islands","MPN","EGYP",-51.82279968261719,-58.447200775146484,244,-3,"U","Atlantic/Stanley","airport",
580,"Amsterdam Schiphol","Amsterdam","Netherlands","AMS","EHAM",52.3086013794,4.763889789579999,-11,1,"E","Europe/Amsterdam","airport",
581,"Budel","Weert","Netherlands",\N,"EHBD",51.2552986145,5.60138988495,114,1,"E","Europe/Amsterdam","airport",
582,"Maastricht Aachen","Maastricht","Netherlands","MST","EHBK",50.9117012024,5.77014017105,375,1,"E","Europe/Amsterdam","airport",
583,"Deelen Air Base","Deelen","Netherlands",\N,"EHDL",52.0606,5.87306,158,1,"E","Europe/Amsterdam","airport",
584,"Drachten","Drachten","Netherlands",\N,"EHDR",53.1192016602,6.12972021103,14,1,"E","Europe/Amsterdam","airport",
585,"Eindhoven","Eindhoven","Netherlands","EIN","EHEH",51.4500999451,5.37452983856,74,1,"E","Europe/Amsterdam","airport",
586,"Eelde","Groningen","Netherlands","GRQ","EHGG",53.1197013855,6.57944011688,17,1,"E","Europe/Amsterdam","airport",
587,"Gilze Rijen Air Base","Gilze-rijen","Netherlands",\N,"EHGR",51.56740188598633,4.931829929351807,49,1,"E","Europe/Amsterdam","airport",
588,"De Kooy","De Kooy","Netherlands","DHR","EHKD",52.92340087890625,4.780620098114014,3,1,"E","Europe/Amsterdam","airport",
589,"Lelystad","Lelystad","Netherlands","LEY","EHLE",52.46030044555664,5.527219772338867,-13,1,"E","Europe/Amsterdam","airport",
590,"Leeuwarden Air Base","Leeuwarden","Netherlands","LWR","EHLW",53.228599548339844,5.760560035705566,3,1,"E","Europe/Amsterdam","airport",
591,"Rotterdam The Hague","Rotterdam","Netherlands","RTM","EHRD",51.956902,4.43722,-15,1,"E","Europe/Amsterdam","airport",
592,"Soesterberg Air Base","Soesterberg","Netherlands","UTC","EHSB",52.1273002625,5.27618980408,66,1,"E","Europe/Amsterdam","airport",
593,"Twente Airfield","Enschede","Netherlands","ENS","EHTW",52.2758333,6.8891667,114,1,"E","Europe/Amsterdam","airport",
594,"Valkenburg Naval Air Base","Valkenburg","Netherlands","LID","EHVB",52.166099548300004,4.41794013977,1,1,"E","Europe/Amsterdam","airport",
595,"Woensdrecht Air Base","Woensdrecht","Netherlands","WOE","EHWO",51.4491,4.34203,63,1,"E","Europe/Amsterdam","airport",
596,"Cork","Cork","Ireland","ORK","EICK",51.84130096435547,-8.491109848022461,502,0,"E","Europe/Dublin","airport",
597,"Galway","Galway","Ireland","GWY","EICM",53.300201416015625,-8.941590309143066,81,0,"E","Europe/Dublin","airport",
599,"Dublin","Dublin","Ireland","DUB","EIDW",53.42129898071289,-6.2700700759887695,242,0,"E","Europe/Dublin","airport",
600,"Ireland West Knock","Connaught","Ireland","NOC","EIKN",53.910301208496094,-8.818490028381348,665,0,"E","Europe/Dublin","airport",
601,"Kerry","Kerry","Ireland","KIR","EIKY",52.18090057373047,-9.52377986907959,112,0,"E","Europe/Dublin","airport",
602,"Casement Air Base","Casement","Ireland",\N,"EIME",53.301700592,-6.451330184940001,319,0,"E","Europe/Dublin","airport",
603,"Shannon","Shannon","Ireland","SNN","EINN",52.701999664307,-8.9248199462891,46,0,"E","Europe/Dublin","airport",
604,"Sligo","Sligo","Ireland","SXL","EISG",54.280200958252,-8.5992097854614,11,0,"E","Europe/Dublin","airport",
605,"Waterford","Waterford","Ireland","WAT","EIWF",52.187198638916016,-7.0869598388671875,119,0,"E","Europe/Dublin","airport",
607,"Aarhus","Aarhus","Denmark","AAR","EKAH",56.2999992371,10.619000434899998,82,1,"E","Europe/Copenhagen","airport",
608,"Billund","Billund","Denmark","BLL","EKBI",55.7402992249,9.15178012848,247,1,"E","Europe/Copenhagen","airport",
609,"Copenhagen Kastrup","Copenhagen","Denmark","CPH","EKCH",55.617900848389,12.656000137329,17,1,"E","Europe/Copenhagen","airport",
610,"Esbjerg","Esbjerg","Denmark","EBJ","EKEB",55.525901794433594,8.553400039672852,97,1,"E","Europe/Copenhagen","airport",
611,"Grønholt Hillerød","Gronholt","Denmark",\N,"EKGH",55.94139862060547,12.382200241088867,97,1,"E","Europe/Copenhagen","airport",
612,"Karup","Karup","Denmark","KRP","EKKA",56.29750061035156,9.124629974365234,170,1,"E","Europe/Copenhagen","airport",
613,"Læsø","Laeso","Denmark",\N,"EKLS",57.277198791503906,11.000100135803223,25,1,"E","Europe/Copenhagen","airport",
614,"Lolland Falster Maribo","Maribo","Denmark",\N,"EKMB",54.699299,11.4401,16,1,"E","Europe/Copenhagen","airport",
615,"Odense","Odense","Denmark","ODE","EKOD",55.47669982910156,10.330900192260742,56,1,"E","Europe/Copenhagen","airport",
616,"Kruså-Padborg","Krusa-padborg","Denmark",\N,"EKPB",54.87030029296875,9.279009819030762,88,1,"E","Europe/Copenhagen","airport",
617,"Copenhagen Roskilde","Copenhagen","Denmark","RKE","EKRK",55.585601806640625,12.131400108337402,146,1,"E","Europe/Copenhagen","airport",
618,"Bornholm","Ronne","Denmark","RNN","EKRN",55.06330108642578,14.759599685668945,52,1,"E","Europe/Copenhagen","airport",
619,"Sønderborg","Soenderborg","Denmark","SGD","EKSB",54.96440124511719,9.791729927062988,24,1,"E","Europe/Copenhagen","airport",
621,"Skrydstrup Air Base","Skrydstrup","Denmark","SKS","EKSP",55.221048,9.26702,141,1,"E","Europe/Copenhagen","airport",
622,"Skive","Skive","Denmark",\N,"EKSV",56.550201416015625,9.172980308532715,74,1,"E","Europe/Copenhagen","airport",
623,"Thisted","Thisted","Denmark","TED","EKTS",57.06880187988281,8.705220222473145,23,1,"E","Europe/Copenhagen","airport",
624,"Kolding Vamdrup","Kolding","Denmark",\N,"EKVD",55.4362983704,9.33092021942,143,1,"E","Europe/Copenhagen","airport",
625,"Vagar","Vagar","Faroe Islands","FAE","EKVG",62.0635986328125,-7.277219772338867,280,0,"E","Atlantic/Faeroe","airport",
626,"Vesthimmerlands Flyveplads","Vesthimmerland","Denmark",\N,"EKVH",56.846901,9.45861,119,1,"E","Europe/Copenhagen","airport",
627,"Stauning","Stauning","Denmark","STA","EKVJ",55.9901008605957,8.353910446166992,17,1,"E","Europe/Copenhagen","airport",
628,"Aalborg","Aalborg","Denmark","AAL","EKYT",57.0927589138,9.84924316406,10,1,"E","Europe/Copenhagen","airport",
629,"Luxembourg-Findel International","Luxemburg","Luxembourg","LUX","ELLX",49.6233333,6.2044444,1234,1,"E","Europe/Luxembourg","airport",
630,"Ålesund","Alesund","Norway","AES","ENAL",62.5625,6.119699954986572,69,1,"E","Europe/Oslo","airport",
631,"Andøya","Andoya","Norway","ANX","ENAN",69.292503356934,16.144199371338,43,1,"E","Europe/Oslo","airport",
632,"Alta","Alta","Norway","ALF","ENAT",69.976097106934,23.371700286865,9,1,"E","Europe/Oslo","airport",
633,"Bømoen","Voss","Norway",\N,"ENBM",60.63890075683594,6.501500129699707,300,1,"E","Europe/Oslo","airport",
634,"Brønnøysund","Bronnoysund","Norway","BNN","ENBN",65.461097717285,12.217499732971,25,1,"E","Europe/Oslo","airport",
635,"Bodø","Bodo","Norway","BOO","ENBO",67.26920318603516,14.365300178527832,42,1,"E","Europe/Oslo","airport",
636,"Bergen Flesland","Bergen","Norway","BGO","ENBR",60.29339981,5.218140125,170,1,"E","Europe/Oslo","airport",
637,"Båtsfjord","Batsfjord","Norway","BJF","ENBS",70.60050201416,29.691400527954,490,1,"E","Europe/Oslo","airport",
638,"Kristiansand","Kristiansand","Norway","KRS","ENCN",58.204200744628906,8.085370063781738,57,1,"E","Europe/Oslo","airport",
639,"Geilo Dagali","Geilo","Norway",\N,"ENDI",60.417301177978516,8.518349647521973,2618,1,"E","Europe/Oslo","airport",
640,"Bardufoss","Bardufoss","Norway","BDU","ENDU",69.055801391602,18.540399551392,252,1,"E","Europe/Oslo","airport",
641,"Harstad/Narvik, Evenes","Harstad/Narvik","Norway","EVE","ENEV",68.491302490234,16.678100585938,84,1,"E","Europe/Oslo","airport",
642,"Leirin","Fagernes","Norway","VDB","ENFG",61.015598297119,9.2880601882935,2697,1,"E","Europe/Oslo","airport",
643,"Florø","Floro","Norway","FRO","ENFL",61.583599090576,5.0247201919556,37,1,"E","Europe/Oslo","airport",
644,"Oslo Gardermoen","Oslo","Norway","OSL","ENGM",60.193901062012,11.100399971008,681,1,"E","Europe/Oslo","airport",
645,"Haugesund","Haugesund","Norway","HAU","ENHD",59.34529876709,5.2083601951599,86,1,"E","Europe/Oslo","airport",
646,"Hasvik","Hasvik","Norway","HAA","ENHK",70.486701965332,22.139699935913,21,1,"E","Europe/Oslo","airport",
647,"Kristiansund (Kvernberget)","Kristiansund","Norway","KSU","ENKB",63.111801147461,7.824520111084,204,1,"E","Europe/Oslo","airport",
648,"Kjeller","Kjeller","Norway",\N,"ENKJ",59.9692993164,11.036100387600001,354,1,"E","Europe/Oslo","airport",
649,"Kirkenes (Høybuktmoen)","Kirkenes","Norway","KKN","ENKR",69.725799560547,29.891300201416,283,1,"E","Europe/Oslo","airport",
650,"Lista","Farsund","Norway","FAN","ENLI",58.0994987487793,6.626049995422363,29,1,"E","Europe/Oslo","airport",
651,"Molde","Molde","Norway","MOL","ENML",62.744701385498,7.2624998092651,10,1,"E","Europe/Oslo","airport",
652,"Mosjøen (Kjærstad)","Mosjoen","Norway","MJF","ENMS",65.783996582031,13.214900016785,237,1,"E","Europe/Oslo","airport",
653,"Banak","Lakselv","Norway","LKL","ENNA",70.068801879883,24.973499298096,25,1,"E","Europe/Oslo","airport",
654,"Notodden","Notodden","Norway","NTB","ENNO",59.565701,9.21222,63,1,"E","Europe/Oslo","airport",
655,"Ørland","Orland","Norway","OLA","ENOL",63.69889831542969,9.604000091552734,28,1,"E","Europe/Oslo","airport",
656,"Røros","Roros","Norway","RRS","ENRO",62.578399658203,11.342300415039,2054,1,"E","Europe/Oslo","airport",
657,"Moss-Rygge","Rygge","Norway","RYG","ENRY",59.378817,10.785439,174,1,"E","Europe/Oslo","airport",
658,"Svalbard, Longyear","Svalbard","Norway","LYR","ENSB",78.246101379395,15.465600013733,88,1,"E","Arctic/Longyearbyen","airport",
659,"Skien","Skien","Norway","SKE","ENSN",59.185001373291016,9.566940307617188,463,1,"E","Europe/Oslo","airport",
660,"Stord","Stord","Norway","SRP","ENSO",59.791900634765625,5.340849876403809,160,1,"E","Europe/Oslo","airport",
662,"Sandnessjøen (Stokka)","Sandnessjoen","Norway","SSJ","ENST",65.956802368164,12.468899726868,56,1,"E","Europe/Oslo","airport",
663,"Tromsø","Tromso","Norway","TOS","ENTC",69.68329620361328,18.918899536132812,31,1,"E","Europe/Oslo","airport",
664,"Sandefjord, Torp","Sandefjord","Norway","TRF","ENTO",59.1866989136,10.258600235,286,1,"E","Europe/Oslo","airport",
665,"Trondheim Værnes","Trondheim","Norway","TRD","ENVA",63.4578018,10.9239998,56,1,"E","Europe/Oslo","airport",
666,"Stavanger Sola","Stavanger","Norway","SVG","ENZV",58.876701354,5.6377801895,29,1,"E","Europe/Oslo","airport",
667,"Babice","Warsaw","Poland",\N,"EPBC",52.26850128173828,20.910999298095703,352,1,"E","Europe/Warsaw","airport",
668,"Gdańsk Lech Wałęsa","Gdansk","Poland","GDN","EPGD",54.377601623535156,18.46619987487793,489,1,"E","Europe/Warsaw","airport",
669,"John Paul II International Kraków-Balice","Krakow","Poland","KRK","EPKK",50.077701568603516,19.784799575805664,791,1,"E","Europe/Warsaw","airport",
670,"Muchowiec","Katowice","Poland",\N,"EPKM",50.23809814453125,19.03420066833496,909,1,"E","Europe/Warsaw","airport",
671,"Katowice International","Katowice","Poland","KTW","EPKT",50.4743,19.08,995,1,"E","Europe/Warsaw","airport",
673,"Mielec","Mielec","Poland",\N,"EPML",50.32229995727539,21.462099075317383,548,1,"E","Europe/Warsaw","airport",
674,"Poznań-Ławica","Poznan","Poland","POZ","EPPO",52.421001434299995,16.8262996674,308,1,"E","Europe/Warsaw","airport",
675,"Rzeszów-Jasionka","Rzeszow","Poland","RZE","EPRZ",50.1100006104,22.0189990997,675,1,"E","Europe/Warsaw","airport",
676,"Szczecin-Goleniów \"Solidarność\"","Szczecin","Poland","SZZ","EPSC",53.584701538100006,14.902199745199999,154,1,"E","Europe/Warsaw","airport",
677,"Redzikowo Air Base","Slupsk","Poland","OSP","EPSK",54.47890090942383,17.107500076293945,217,1,"E","Europe/Warsaw","airport",
678,"Swidwin Military Air Base","Shapaja","Poland",\N,"EPSN",53.790599823,15.826299667399999,385,1,"E","Europe/Warsaw","airport",
679,"Warsaw Chopin","Warsaw","Poland","WAW","EPWA",52.1656990051,20.967100143399996,362,1,"E","Europe/Warsaw","airport",
680,"Copernicus Wrocław","Wroclaw","Poland","WRO","EPWR",51.1026992798,16.885799408,404,1,"E","Europe/Warsaw","airport",
681,"Zielona Góra-Babimost","Zielona Gora","Poland","IEG","EPZG",52.138500213600004,15.7986001968,194,1,"E","Europe/Warsaw","airport",
682,"Malmen Air Base","Linkoeping","Sweden",\N,"ESCF",58.40230178833008,15.525699615478516,308,1,"E","Europe/Stockholm","airport",
683,"Bråvalla Air Base","Norrkoeping","Sweden",\N,"ESCK",58.61090087890625,16.103599548339844,90,1,"E","Europe/Stockholm","airport",
684,"Uppsala","Uppsala","Sweden",\N,"ESCM",59.897300720214844,17.588600158691406,68,1,"E","Europe/Stockholm","airport",
685,"Ronneby","Ronneby","Sweden","RNB","ESDF",56.266700744629,15.265000343323,191,1,"E","Europe/Stockholm","airport",
686,"Råda Air Base","Rada","Sweden",\N,"ESFR",58.49810028076172,13.053199768066406,230,1,"E","Europe/Stockholm","airport",
687,"Gothenburg-Landvetter","Gothenborg","Sweden","GOT","ESGG",57.662799835205,12.279800415039,506,1,"E","Europe/Stockholm","airport",
688,"Jönköping","Joenkoeping","Sweden","JKG","ESGJ",57.757598876953125,14.068699836730957,741,1,"E","Europe/Stockholm","airport",
689,"Falköping","Falkoping","Sweden",\N,"ESGK",58.1697998046875,13.587800025939941,785,1,"E","Europe/Stockholm","airport",
690,"Lidköping-Hovby","Lidkoping","Sweden","LDK","ESGL",58.46549987793,13.17440032959,200,1,"E","Europe/Stockholm","airport",
691,"Gothenburg City","Gothenborg","Sweden","GSE","ESGP",57.77470016479492,11.870400428771973,59,1,"E","Europe/Stockholm","airport",
692,"Skövde","Skovde","Sweden","KVB","ESGR",58.45640182495117,13.972700119018555,324,1,"E","Europe/Stockholm","airport",
693,"Trollhättan-Vänersborg","Trollhattan","Sweden","THN","ESGT",58.31809997558594,12.345000267028809,137,1,"E","Europe/Stockholm","airport",
694,"Karlsborg Air Base","Karlsborg","Sweden",\N,"ESIA",58.51380157470703,14.507100105285645,308,1,"E","Europe/Stockholm","airport",
695,"Såtenäs Air Base","Satenas","Sweden",\N,"ESIB",58.42639923095703,12.714400291442871,181,1,"E","Europe/Stockholm","airport",
696,"Barkarby","Stockholm","Sweden",\N,"ESKB",59.4144743644,17.8821372986,50,1,"E","Europe/Stockholm","airport",
697,"Karlskoga","Karlskoga","Sweden","KSK","ESKK",59.34590148925781,14.49590015411377,400,1,"E","Europe/Stockholm","airport",
698,"Mora","Mora","Sweden","MXX","ESKM",60.95790100097656,14.51140022277832,634,1,"E","Europe/Stockholm","airport",
699,"Stockholm Skavsta","Stockholm","Sweden","NYO","ESKN",58.78860092163086,16.912200927734375,140,1,"E","Europe/Stockholm","airport",
700,"Arvika","Arvika","Sweden",\N,"ESKV",59.675899505615234,12.639399528503418,237,1,"E","Europe/Stockholm","airport",
701,"Emmaboda Airfield","Emmaboda","Sweden",\N,"ESMA",56.610802,15.6048,442,1,"E","Europe/Stockholm","airport",
702,"Feringe","Ljungby","Sweden",\N,"ESMG",56.9502983093,13.921699523900001,538,1,"E","Europe/Stockholm","airport",
703,"Kristianstad","Kristianstad","Sweden","KID","ESMK",55.92169952392578,14.08549976348877,76,1,"E","Europe/Stockholm","airport",
704,"Landskrona","Landskrona","Sweden","JLD","ESML",55.94599914550781,12.869999885559082,194,1,"E","Europe/Stockholm","airport",
705,"Oskarshamn","Oskarshamn","Sweden","OSK","ESMO",57.350498199463,16.497999191284,96,1,"E","Europe/Stockholm","airport",
706,"Anderstorp","Anderstorp","Sweden",\N,"ESMP",57.264198303222656,13.59939956665039,507,1,"E","Europe/Stockholm","airport",
707,"Kalmar","Kalkmar","Sweden","KLR","ESMQ",56.68550109863281,16.287599563598633,17,1,"E","Europe/Stockholm","airport",
708,"Malmö Sturup","Malmoe","Sweden","MMX","ESMS",55.536305364,13.376197814900001,236,1,"E","Europe/Stockholm","airport",
709,"Halmstad","Halmstad","Sweden","HAD","ESMT",56.69110107421875,12.820199966430664,101,1,"E","Europe/Stockholm","airport",
710,"Hagshult","Hagshult","Sweden",\N,"ESMV",57.2921981812,14.137200355500001,556,1,"E","Europe/Stockholm","airport",
711,"Växjö Kronoberg","Vaxjo","Sweden","VXO","ESMX",56.929100036621094,14.727999687194824,610,1,"E","Europe/Stockholm","airport",
712,"Hallviken","Hallviken","Sweden",\N,"ESNA",63.73830032348633,15.45829963684082,1119,1,"E","Europe/Stockholm","airport",
713,"Hedlanda","Hede","Sweden",\N,"ESNC",62.40890121459999,13.747200012199999,1460,1,"E","Europe/Stockholm","airport",
714,"Sveg","Sveg","Sweden","EVG","ESND",62.04779815673828,14.422900199890137,1178,1,"E","Europe/Stockholm","airport",
715,"Gällivare","Gallivare","Sweden","GEV","ESNG",67.13240051269531,20.814599990844727,1027,1,"E","Europe/Stockholm","airport",
716,"Hudiksvall","Hudiksvall","Sweden","HUV","ESNH",61.7681007385,17.0806999207,95,1,"E","Europe/Stockholm","airport",
717,"Jokkmokk","Jokkmokk","Sweden",\N,"ESNJ",66.49620056152344,20.147199630737305,904,1,"E","Europe/Stockholm","airport",
718,"Kramfors Sollefteå","Kramfors","Sweden","KRF","ESNK",63.04859924316406,17.76889991760254,34,1,"E","Europe/Stockholm","airport",
719,"Lycksele","Lycksele","Sweden","LYC","ESNL",64.54830169677734,18.71619987487793,705,1,"E","Europe/Stockholm","airport",
720,"Optand","Optand","Sweden",\N,"ESNM",63.12860107421875,14.802800178527832,1236,1,"E","Europe/Stockholm","airport",
721,"Sundsvall-Härnösand","Sundsvall","Sweden","SDL","ESNN",62.528099060058594,17.443899154663086,16,1,"E","Europe/Stockholm","airport",
722,"Örnsköldsvik","Ornskoldsvik","Sweden","OER","ESNO",63.40829849243164,18.989999771118164,354,1,"E","Europe/Stockholm","airport",
723,"Piteå","Pitea","Sweden",\N,"ESNP",65.39830017089844,21.260799407958984,43,1,"E","Europe/Stockholm","airport",
724,"Kiruna","Kiruna","Sweden","KRN","ESNQ",67.821998596191,20.336799621582,1508,1,"E","Europe/Stockholm","airport",
725,"Orsa","Orsa","Sweden",\N,"ESNR",61.189998626708984,14.712599754333496,683,1,"E","Europe/Stockholm","airport",
726,"Skellefteå","Skelleftea","Sweden","SFT","ESNS",64.62480163574219,21.076900482177734,157,1,"E","Europe/Stockholm","airport",
727,"Sättna","Sattna","Sweden",\N,"ESNT",62.4814,17.002899,886,1,"E","Europe/Stockholm","airport",
728,"Umeå","Umea","Sweden","UME","ESNU",63.791801452637,20.282800674438,24,1,"E","Europe/Stockholm","airport",
729,"Vilhelmina","Vilhelmina","Sweden","VHM","ESNV",64.5791015625,16.833599090576172,1140,1,"E","Europe/Stockholm","airport",
730,"Arvidsjaur","Arvidsjaur","Sweden","AJR","ESNX",65.59030151367188,19.28190040588379,1245,1,"E","Europe/Stockholm","airport",
731,"Örebro","Orebro","Sweden","ORB","ESOE",59.22370147705078,15.038000106811523,188,1,"E","Europe/Stockholm","airport",
733,"Stockholm Västerås","Vasteras","Sweden","VST","ESOW",59.58940124511719,16.63360023498535,21,1,"E","Europe/Stockholm","airport",
734,"Luleå","Lulea","Sweden","LLA","ESPA",65.543800354004,22.121999740601,65,1,"E","Europe/Stockholm","airport",
735,"Vidsel Air Base","Vidsel","Sweden",\N,"ESPE",65.87529754638672,20.149900436401367,597,1,"E","Europe/Stockholm","airport",
736,"Arboga","Arboga","Sweden",\N,"ESQO",59.386600494384766,15.924099922180176,33,1,"E","Europe/Stockholm","airport",
737,"Stockholm-Arlanda","Stockholm","Sweden","ARN","ESSA",59.651901245117,17.918600082397,137,1,"E","Europe/Stockholm","airport",
738,"Stockholm-Bromma","Stockholm","Sweden","BMA","ESSB",59.354400634765625,17.941699981689453,47,1,"E","Europe/Stockholm","airport",
739,"Borlange","Borlange","Sweden","BLE","ESSD",60.422000885009766,15.515199661254883,503,1,"E","Europe/Stockholm","airport",
740,"Hultsfred","Hultsfred","Sweden","HLF","ESSF",57.525798797607,15.823300361633,366,1,"E","Europe/Stockholm","airport",
741,"Gävle Sandviken","Gavle","Sweden","GVX","ESSK",60.593299865722656,16.951400756835938,224,1,"E","Europe/Stockholm","airport",
742,"Linköping City","Linkoeping","Sweden","LPI","ESSL",58.4062004089,15.680500030500001,172,1,"E","Europe/Stockholm","airport",
743,"Norrköping","Norrkoeping","Sweden","NRK","ESSP",58.586299896240234,16.250600814819336,32,1,"E","Europe/Stockholm","airport",
745,"Eskilstuna","Eskilstuna","Sweden",\N,"ESSU",59.35110092163086,16.70840072631836,139,1,"E","Europe/Stockholm","airport",
746,"Visby","Visby","Sweden","VBY","ESSV",57.662799835205,18.346200942993,164,1,"E","Europe/Stockholm","airport",
748,"Kalixfors","Kalixfors","Sweden",\N,"ESUK",67.76480102539062,20.257200241088867,1549,1,"E","Europe/Stockholm","airport",
750,"Spangdahlem Air Base","Spangdahlem","Germany","SPM","ETAD",49.9726982117,6.69250011444,1197,1,"E","Europe/Berlin","airport",
751,"Ramstein Air Base","Ramstein","Germany","RMS","ETAR",49.4369010925293,7.600279808044434,776,1,"E","Europe/Berlin","airport",
753,"[Duplicate] Giebelstadt Army Air Field","Giebelstadt","Germany","GHF","ETEU",49.648101806599996,9.966489791870002,980,1,"E","Europe/Berlin","airport",
754,"Bückeburg Air Base","Brueckeburg","Germany",\N,"ETHB",52.2785,9.08217,230,1,"E","Europe/Berlin","airport",
755,"Celle","Celle","Germany","ZCN","ETHC",52.59120178222656,10.022100448608398,129,1,"E","Europe/Berlin","airport",
756,"Rheine Bentlage Air Base","Rheine-brentlange","Germany",\N,"ETHE",52.291199,7.387,129,1,"E","Europe/Berlin","airport",
757,"Fritzlar","Fritzlar","Germany",\N,"ETHF",51.1146,9.286,1345,1,"E","Europe/Berlin","airport",
758,"Laupheim Air Base","Laupheim","Germany",\N,"ETHL",48.220299,9.91002,1766,1,"E","Europe/Berlin","airport",
759,"Mendig","Mendig","Germany",\N,"ETHM",50.3660011292,7.31533002853,597,1,"E","Europe/Berlin","airport",
760,"Niederstetten Army Air Base","Niederstetten","Germany",\N,"ETHN",49.391945,9.958889,1339,1,"E","Europe/Berlin","airport",
761,"Roth","Roth","Germany",\N,"ETHR",49.217498779296875,11.100199699401855,1268,1,"E","Europe/Berlin","airport",
762,"Fassberg Air Base","Fassberg","Germany",\N,"ETHS",52.919399,10.185827,245,1,"E","Europe/Berlin","airport",
763,"Grafenwohr Army Air Field","Grafenwoehr","Germany",\N,"ETIC",49.698699951171875,11.940199851989746,1363,1,"E","Europe/Berlin","airport",
764,"Hanau Army Air Field","Hanau","Germany","ZNF","ETID",50.169201,8.96159,368,1,"E","Europe/Berlin","airport",
765,"Hohenfels Army Air Field","Hohenfels","Germany",\N,"ETIH",49.218101501464844,11.836099624633789,1455,1,"E","Europe/Berlin","airport",
766,"Kitzingen Army Air Field","Kitzingen","Germany",\N,"ETIN",49.743099212646484,10.200599670410156,689,1,"E","Europe/Berlin","airport",
767,"Nordholz Naval Airbase","Nordholz","Germany",\N,"ETMN",53.7677001953,8.658499717709999,74,1,"E","Europe/Berlin","airport",
768,"Diepholz Air Base","Diepholz","Germany",\N,"ETND",52.585556,8.342222,128,1,"E","Europe/Berlin","airport",
769,"Geilenkirchen Air Base","Geilenkirchen","Germany","GKE","ETNG",50.9608,6.04242,296,1,"E","Europe/Berlin","airport",
770,"Hohn","Hohn","Germany",\N,"ETNH",54.312198638916016,9.538169860839844,39,1,"E","Europe/Berlin","airport",
771,"Jever Air Base","Jever","Germany",\N,"ETNJ",53.533501,7.88867,24,1,"E","Europe/Berlin","airport",
